JM Ultra Short Duration Fund (Direct) - Fortnightly Dividend Option,10.5165
JM Ultra Short Duration Fund - (Direct) - Growth Option,27.5938
JM Ultra Short Duration Fund - (Direct) -Daily Dividend Option,10.3437
JM Ultra Short Duration Fund - (Direct) -Weekly Dividend Option,10.8856
JM Ultra Short Duration Fund - Bonus Option - Principal Units,26.9500
JM Ultra Short Duration Fund - Daily Dividend,10.2477
JM Ultra Short Duration Fund - Fortnightly Dividend,10.4216
JM Ultra Short Duration Fund - Growth option,26.7195
JM Ultra Short Duration Fund - Weekly Dividend,10.8027
Kotak Savings Fund -Growth,37.0689
Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,10.7304
Kotak Savings Fund-Growth - Direct,38.4693
Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct,16.6024
Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option,10.0798
Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,10.8186
LIC MF Ultra Short Term Fund-Direct Plan-Daily IDCW,1000.2706
LIC MF Ultra Short Term Fund-Direct Plan-Growth,1162.3677
LIC MF Ultra Short Term Fund-Direct Plan-Monthly IDCW,1162.4522
LIC MF Ultra Short Term Fund-Direct Plan-Weekly IDCW,1089.485
LIC MF Ultra Short Term Fund-Regular Plan-Daily IDCW,1081.4332
LIC MF Ultra Short Term Fund-Regular Plan-Growth,1153.0578
LIC MF Ultra Short Term Fund-Regular Plan-Monthly IDCW,1153.2332
LIC MF Ultra Short Term Fund-Regular Plan-Weekly IDCW,1030.6588
Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Daily IDCW,1077.0788
Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Weekly IDCW,1002.4599
Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,1205.3276
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Daily IDCW,1040.5159
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth,1187.2827
Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Weekly IDCW,1002.4058
Mirae Asset Ultra Short Duration Fund Direct Growth,1128.2572
Mirae Asset Ultra Short Duration Fund Direct IDCW,1128.4162
Mirae Asset Ultra Short Duration Fund Regular Growth,1122.0434
Mirae Asset Ultra Short Duration Fund Regular IDCW,1121.6345
Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,15.2176
Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth,14.5846
Motilal Oswal Ultra Short Term Fund Direct - IDCW Daily Reinvestment,10.7397
Motilal Oswal Ultra Short Term Fund Direct - IDCW Fortnightly Reinvestment,10.7679
Motilal Oswal Ultra Short Term Fund Direct - IDCW Quarterly Payout/Reinvestment,10.9030
Motilal Oswal Ultra Short Term Fund Direct - IDCW Weekly Reinvestment,10.7523
Motilal Oswal Ultra Short Term Fund Direct Plan - IDCW Monthly Payout/Reinvestment,10.7470
Motilal Oswal Ultra Short Term Fund Regular - IDCW Daily Reinvestment,10.5893
Motilal Oswal Ultra Short Term Fund Regular - IDCW Fortnightly Reinvestment,10.6046
Motilal Oswal Ultra Short Term Fund Regular - IDCW Monthly Payout/Reinvestment,10.5911
Motilal Oswal Ultra Short Term Fund Regular - IDCW Quarterly Payout/Reinvestment,10.7437
Motilal Oswal Ultra Short Term Fund Regular - IDCW Weekly Reinvestment,10.5944
NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,1114.1500
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,1114.1500
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,1025.9302
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,1032.3764
NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,1091.6900
NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option,1016.4307
NIPPON INDIA ULTRA SHORT DURATION FUND - QUARTERLY IDCW Option,1024.5381
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DAILY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - DAILY IDCW Option,0.0000
Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - MONTHLY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - QUARTERLY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - WEEKLY IDCW Option,0.0000
Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Growth Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - MONTHLY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - WEEKLY IDCW Option,0.0000
NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY IDCW OPTION,1091.6900
Nippon India Ultra Short Duration Fund- Direct Plan- Growth Option,3783.0099
Nippon India Ultra Short Duration Fund- Growth Option,3485.1982
PGIM India Ultra Short Duration Fund - Daily Dividend,10.0203
PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,10.0179
PGIM India Ultra Short Duration Fund - Direct Plan - Growth,30.5738
PGIM India Ultra Short Duration Fund - Direct Plan - Monthly Dividend,12.0801
PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend,10.2805
PGIM India Ultra Short Duration Fund - Growth,29.6444
PGIM India Ultra Short Duration Fund - Monthly Dividend,12.8025
PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,10.0215
PGIM India Ultra Short Duration Fund - Regular Plan - Growth,34.2452
PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,10.5275
PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,10.5017
PGIM India Ultra Short Duration Fund - Weekly Dividend,10.0916
PGIM India Ultra Short Term Fund - Annual Bonus,20.9045
PGIM India Ultra Short Term Fund - Annual Dividend,10.7885
PGIM India Ultra Short Term Fund - Bonus,16.1171
PGIM India Ultra Short Term Fund - Direct Plan - Annual Bonus,15.3662
PGIM India Ultra Short Term Fund - Direct Plan - Annual Dividend,11.11
PGIM India Ultra Short Term Fund - Direct Plan - Bonus,18.2209
PGIM India Ultra Short Term Fund - Direct Plan - Dividend,15.25
PGIM India Ultra Short Term Fund - Direct Plan - Monthly Bonus,12.7173
PGIM India Ultra Short Term Fund - Direct Plan - Quarterly Dividend,11.2976
PGIM India Ultra Short Term Fund - Dividend,16.077
PGIM India Ultra Short Term Fund - Monthly Bonus,13.9637
PGIM India Ultra Short Term Fund - Quarterly Dividend,11.5762
PGIM India Ultra Short Term Fund - Regular Plan - Bonus,16.6686
SBI Magnum Ultra Short Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1949.2114
SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,5212.8356
SBI Magnum Ultra Short Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1254.6847
SBI Magnum Ultra Short Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1938.5471
SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,5146.7606
SBI Magnum Ultra Short Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1247.4177
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Fortnightly IDCW,1061.8788
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan IDCW Daily,1006.1763
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Quarterly IDCW,1105.6928
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,1060.8715
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan -Growth Option,2505.5951
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan IDCW Weekly,1020.1955
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Daily Income Distribution CUM Capital Withdrawal Option,1005.4300
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Growth Option,2358.1688
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Monthly Income Distribution CUM Capital Withdrawal Option,1060.4048
Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Weekly Income Distribution CUM Capital Withdrawal Option,1020.6514
Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Fortnightly IDCW,1061.5219
Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Quarterly IDCW,1086.6204
TATA Ultra Short Term Fund Direct Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option  ,12.7940
TATA Ultra Short Term Fund Direct Plan - Weekly Reinvestment of Income Distribution cum capital withdrawal option   ,10.4102
TATA Ultra Short Term Fund Regular Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option  ,12.3156
TATA Ultra Short Term Fund Regular Plan -Weekly Reinvestment of Income Distribution cum capital withdrawal option  ,10.3829
TATA Ultra Short Term Fund-Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,12.7940
TATA Ultra Short Term Fund-Direct Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,10.4102
Tata Ultra Short Term Fund-Direct Plan-Growth,12.7125
TATA Ultra Short Term Fund-Regular Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,12.3156
TATA Ultra Short Term Fund-Regular Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,10.3829
Tata Ultra Short Term Fund-Regular Plan-Growth,12.3123
UTI - Ultra Short Term Fund - Direct Plan - Growth Option,3888.0003
UTI - Ultra Short Term Fund - Discontinued - INSTN GROWTH OPTION,2621.4608
UTI - Ultra Short Term Fund - Discontinued - INSTN PLAN - PERIODIC DIVIDEND OPTION,1003.5556
UTI - Ultra Short Term Fund - Regular Plan - Growth Option,3668.0816
UTI Ultra Short Term Fund - Direct Plan - Annual IDCW,1222.9517
UTI Ultra Short Term Fund - Direct Plan - Daily IDCW (Reinvestment),1293.4729
UTI Ultra Short Term Fund - Direct Plan - Flexi IDCW,1886.3621
UTI Ultra Short Term Fund - Direct Plan - Fortnightly IDCW,1326.0178
UTI Ultra Short Term Fund - Direct Plan - Half-Yearly IDCW,1232.7528
UTI Ultra Short Term Fund - Direct Plan - Monthly IDCW,1106.7251
UTI Ultra Short Term Fund - Direct Plan - Quarterly IDCW,1614.343
UTI Ultra Short Term Fund - Direct Plan - Weekly IDCW (Reinvestment),1083.7991
UTI Ultra Short Term Fund - Regular Plan - Annual IDCW,1200.3278
UTI Ultra Short Term Fund - Regular Plan - Daily IDCW (Reinvestment),1046.1477
UTI Ultra Short Term Fund - Regular Plan - Flexi IDCW,1416.0031
UTI Ultra Short Term Fund - Regular Plan - Fortnightly IDCW,1321.7483
UTI Ultra Short Term Fund - Regular Plan - Half-Yearly IDCW,1184.2339
UTI Ultra Short Term Fund - Regular Plan - Monthly IDCW,1027.4991
UTI Ultra Short Term Fund - Regular Plan - Quarterly IDCW,1157.745
UTI Ultra Short Term Fund - Regular Plan - Weekly IDCW (Reinvestment),1174.8232
WhiteOak Capital Ultra Short Term Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.6488
WhiteOak Capital Ultra Short Term Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.8002
WhiteOak Capital Ultra Short Term Fund- Direct plan-Growth Option,1212.8453
WhiteOak Capital Ultra Short Term Fund- Direct plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.8733
WhiteOak Capital Ultra Short Term Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.7686
WhiteOak Capital Ultra Short Term Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.6477
WhiteOak Capital Ultra Short Term Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.6207
WhiteOak Capital Ultra Short Term Fund- Regular plan-Growth Option,1185.6351
WhiteOak Capital Ultra Short Term Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.2949
WhiteOak Capital Ultra Short Term Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.4619
Invesco India Contra Fund - Direct Plan - Growth,91.64
Invesco India Contra Fund - Direct Plan - IDCW (Payout / Reinvestment),42.72
Invesco India Contra Fund - Growth,80.13
Invesco India Contra Fund - IDCW (Payout / Reinvestment),32.71
Kotak India EQ Contra Fund - Growth,89.924
Kotak India EQ Contra Fund - Growth - Direct,103.053
Kotak India EQ Contra Fund - Payout of Income Distribution cum capital withdrawal option,30.996
Kotak India EQ Contra Fund - Payout of Income Distribution cum capital withdrawal option- Direct,36.671
SBI CONTRA FUND - DIRECT PLAN - GROWTH,255.7858
SBI Contra Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),53.9823
SBI Contra Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),41.4361
SBI CONTRA FUND - REGULAR PLAN -GROWTH,238.9567
Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,301.37
Aditya Birla Sun Life Dividend Yield Fund - Growth - Regular Plan,279.18
Aditya Birla Sun Life Dividend Yield Fund -DIRECT - IDCW,34.66
Aditya Birla Sun Life Dividend Yield Fund -REGULAR - IDCW,19.44
Templeton India Equity Income Fund - Direct - Growth,96.9167
Templeton India EQUITY INCOME FUND - Direct - IDCW ,22.1327
Templeton India EQUITY INCOME FUND - IDCW ,19.9656
Templeton India Equity Income Fund-Growth Plan,90.1811
HDFC Dividend Yield Fund - Growth Option Direct Plan,16.444
HDFC Dividend Yield Fund - Growth Plan,15.822
HDFC Dividend Yield Fund - IDCW Option Direct Plan,15.336
HDFC Dividend Yield Fund - IDCW Plan,14.678
ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,32.96
ICICI Prudential Dividend Yield Equity Fund Direct Plan IDCW Option,18.01
ICICI Prudential Dividend Yield Equity Fund Growth Option,30.40
ICICI Prudential Dividend Yield Equity Fund IDCW Option,15.04
IDBI Dividend Yield Fund - Direct Plan - Growth,18.50
IDBI Dividend Yield Fund - Direct Plan - IDCW,18.50
IDBI Dividend Yield Fund - Regular Plan - Growth,17.53
IDBI Dividend Yield Fund - Regular Plan - IDCW,17.53
SBI Dividend Yield Fund - Direct Plan - Growth,10.4337
SBI Dividend Yield Fund - Direct Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,10.4337
SBI Dividend Yield Fund - Regular Plan - Growth,10.4123
SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,10.4124
Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option,94.8239
Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Direct Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option,48.8591
Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Half Yearly Income Distribution CUM Capital Withdrawal Plan,29.9819
Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)-Growth Plan,89.2475
Tata Dividend Yield Fund-Direct Plan-Growth,12.2848
Tata Dividend Yield Fund-Direct Plan-IDCW Payout,12.2848
Tata Dividend Yield Fund-Direct Plan-IDCW Reinvestment,12.2848
Tata Dividend Yield Fund-Regular Plan-Growth,11.8353
Tata Dividend Yield Fund-Regular Plan-IDCW Payout,11.8353
Tata Dividend Yield Fund-Regular Plan-IDCW Reinvestment,11.8353
UTI Dividend Yield Fund - Direct Plan - IDCW,25.3703
UTI Dividend Yield Fund - Regular Plan - IDCW,21.6069
UTI-Dividend Yield Fund.-Growth,106.668
UTI-Dividend Yield Fund.-Growth-Direct,113.6438
,
360 ONE ELSS Nifty 50 Tax Saver Index Fund - Direct Plan - Growth,10.0495
360 ONE ELSS Nifty 50 Tax Saver Index Fund - Direct Plan - IDCW Payout,10.0495
360 ONE ELSS Nifty 50 Tax Saver Index Fund - Regular Plan - Growth,10.0396
360 ONE ELSS Nifty 50 Tax Saver Index Fund - Regular Plan - IDCW Payout,10.0396
Aditya Birla Sun Life ELSS Tax Relief '96 - Growth - Direct Plan,44.42
Aditya Birla Sun Life ELSS Tax Relief '96 - Growth Option,40.45
Aditya Birla Sun Life ELSS Tax Relief '96 -DIRECT - IDCW,306.36
Aditya Birla Sun Life ELSS Tax Relief '96 -Regular - IDCW,152.82
Axis Long Term Equity Fund - Direct Plan - Growth Option,73.2915
Axis Long Term Equity Fund - Direct Plan - IDCW,43.9491
Axis Long Term Equity Fund - Regular Plan - Growth,65.9511
Axis Long Term Equity Fund - Regular Plan - IDCW,20.8937
BANDHAN Tax Advantage (ELSS) Fund - Regular Plan - Growth,104.388
BANDHAN Tax Advantage (ELSS) Fund - Regular Plan - IDCW,27.553
BANDHAN Tax Advantage (ELSS) Fund-Direct Plan-Growth,117.030
BANDHAN Tax Advantage (ELSS) Fund-Direct Plan-IDCW,35.390
BANK OF INDIA Tax Advantage Fund-Direct Plan- Growth,117.08
BANK OF INDIA Tax Advantage Fund-Direct Plan-IDCW,46.76
BANK OF INDIA Tax Advantage Fund-ECO Plan-Growth,110.74
BANK OF INDIA Tax Advantage Fund-ECO Plan-IDCW,18.38
BANK OF INDIA Tax Advantage Fund-Regular Plan- Growth,102.94
BANK OF INDIA Tax Advantage Fund-Regular Plan-IDCW,19.83
BARODA BNP PARIBAS ELSS Fund - Direct Plan - Growth Option,65.3602
BARODA BNP PARIBAS ELSS Fund - Direct Plan - IDCW Option,21.2114
BARODA BNP PARIBAS ELSS Fund - Regular - Growth Option,59.5157
BARODA BNP PARIBAS ELSS Fund- Regular - IDCW Option,17.1598
CANARA ROBECO EQUITY TAX SAVER FUND - DIRECT PLAN - GROWTH OPTION,130.0200
CANARA ROBECO EQUITY TAX SAVER FUND - DIRECT PLAN - IDCW (Payout),58.6500
CANARA ROBECO EQUITY TAX SAVER FUND - REGULAR PLAN - GROWTH OPTION,119.3100
CANARA ROBECO EQUITY TAX SAVER FUND - REGULAR PLAN -IDCW (Payout),37.1300
DSP Tax Saver Fund - Direct Plan - Growth,92.080
DSP Tax Saver Fund - Direct Plan - IDCW,59.243
DSP Tax Saver Fund - Regular Plan - Growth,84.582
DSP Tax Saver Fund - Regular Plan - IDCW,18.164
Edelweiss Long Term Equity Fund (Tax Savings) - Direct Plan-Growth Option,83.71
Edelweiss Long Term Equity Fund (Tax Savings) - Regular Plan - Growth Option,73.35
Edelweiss Long Term Equity Savings Fund (Tax Savings) - Direct Plan - IDCW Option,28.83
Edelweiss Long Term Equity Savings Fund (Tax Savings) - Regular Plan - IDCW Option,20.17
Franklin India TAXSHIELD - Direct - Growth,1003.1932
Franklin India TAXSHIELD - Direct - IDCW ,54.1611
Franklin India TAXSHIELD - IDCW ,47.3701
Franklin India Taxshield-Growth,915.6856
HDFC Long Term Advantage Plan - Growth Option - Direct Plan,625.385
HDFC Long Term Advantage Plan - Growth Plan,595.168
HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,57.515
HDFC Long Term Advantage Plan - IDCW Plan,51.722
HDFC Taxsaver - Growth Option - Direct Plan,888.806
HDFC Taxsaver - Growth Plan,833.992
HDFC Taxsaver - IDCW Option - Direct Plan,69.164
HDFC Taxsaver - IDCW Plan,54.219
HSBC ELSS Fund - Direct Growth,88.6116
HSBC ELSS Fund - Direct IDCW Payout,31.2629
HSBC ELSS Fund - Regular Growth,82.6914
HSBC ELSS Fund - Regular IDCW Payout,22.6928
HSBC Tax Saver Equity Fund - Growth,56.6791
HSBC Tax Saver Equity Fund - Growth Direct,62.4125
HSBC Tax Saver Equity Fund - IDCW,24.6742
HSBC Tax Saver Equity Fund - IDCW Direct Plan,26.8006
ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan -  Growth,667.58
ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan -  IDCW,35.29
ICICI Prudential Long Term Equity Fund (Tax Saving) - Growth,609.83
ICICI Prudential Long Term Equity Fund (Tax Saving)- IDCW,20.58
IDBI Equity Advantage Fund - Growth Direct,45.48
IDBI Equity Advantage Fund - Growth Regular,40.56
IDBI Equity Advantage Fund - IDCW Direct,28.07
IDBI Equity Advantage Fund - IDCW Regular,24.37
Indiabulls Tax Savings Fund- Direct Plan- Dividend Option,14.98
Indiabulls Tax Savings Fund- Direct Plan- Growth Option,15
Indiabulls Tax Savings Fund- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),13.68
Indiabulls Tax Savings Fund-Regular Plan-Growth Option,13.68
Invesco India Tax Plan - Direct Plan - Growth,92.16
Invesco India Tax Plan - Direct Plan - IDCW (Payout / Reinvestment),25.83
Invesco India Tax Plan - Growth,79.9
Invesco India Tax Plan - IDCW (Payout / Reinvestment),21.5
ITI Long Term Equity Fund - Direct Plan - Growth Option,15.7262
ITI Long Term Equity Fund - Direct Plan - IDCW Option,15.0561
ITI Long Term Equity Fund - Regular Plan - Growth Option,14.5756
ITI Long Term Equity Fund - Regular Plan - IDCW Option,13.9381
JM Tax Gain Fund (Direct) - Growth Option,33.1170
JM Tax Gain Fund (Direct) - IDCW,32.3005
JM Tax Gain Fund (Regular) - Growth option,29.7430
JM Tax Gain Fund (Regular) - IDCW,29.7427
Kotak Tax Saver-Scheme-Growth,77.325
Kotak Tax Saver-Scheme-Growth - Direct,88.264
Kotak Tax Saver-Scheme-Payout of Income Distribution cum capital withdrawal option,28.939
Kotak Tax Saver-Scheme-Payout of Income Distribution cum capital withdrawal option - Direct,36.973
LIC MF Tax Plan-Direct Plan-Growth,114.9078
LIC MF Tax Plan-Direct Plan-IDCW,26.037
LIC MF Tax Plan-Regular Plan-Growth,103.2258
LIC MF Tax Plan-Regular Plan-IDCW,22.2639
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (10 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (10 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,27.5393
LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,29.9632
LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,27.5393
Mahindra Manulife ELSS Fund - Direct Plan -Growth,22.3221
Mahindra Manulife ELSS Fund - Regular Plan - IDCW,14.3537
Mahindra Manulife ELSS Fund- Direct Plan - IDCW,16.6680
Mahindra Manulife ELSS Fund- Regular Plan - Growth,19.6926
Mirae Asset Tax Saver Fund Direct IDCW,22.783
Mirae Asset Tax Saver Fund Regular IDCW,19.790
Mirae Asset Tax Saver Fund-Direct Plan -Growth,35.252
Mirae Asset Tax Saver Fund-Regular Plan-Growth,31.826
Motilal Oswal Long Term Equity Fund (MOFLTE) - Direct Plan - Growth Option,31.7681
